,ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,Complain,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,NumDealsPurchases,Response,Spent,Children,Is_Parent,Age,Month,cluster,embedding_x,embedding_y
1604,7019,1963,Graduation,Together,54414.0,1,1,2013-01-23,49,0,109,18,16,24,26,18,3,1,5,4,4,0,211,2,1,61,1,Pais Experientes Consumistas,-0.020634621381759644,19.468114852905273
1605,7408,1952,PhD,Married,54549.0,0,1,2014-03-03,8,0,216,2,6,0,0,9,5,1,4,7,2,0,233,1,1,72,3,Econômicos Jovens,9.555387496948242,16.81588363647461
1606,8041,1971,PhD,Widow,47111.0,0,1,2012-09-08,35,0,595,71,153,120,112,41,3,2,10,9,6,0,1092,1,1,53,9,Econômicos Jovens,9.115103721618652,13.818700790405273
1607,252,1963,PhD,Divorced,41003.0,0,0,2013-03-17,11,0,123,133,142,71,44,88,6,2,8,6,1,0,601,0,0,61,3,Famílias Vinícolas,12.515119552612305,4.711660385131836
1608,9986,1982,Graduation,Together,19444.0,1,0,2014-02-22,8,0,16,0,23,3,2,10,4,1,2,7,3,1,54,1,1,42,2,Caçadores de Descontos,-4.055731296539307,11.094194412231445
1609,3276,1976,2n Cycle,Together,36301.0,1,0,2013-10-25,53,0,11,12,35,3,5,12,3,0,3,7,1,0,78,1,1,48,10,Tradicionais Moderados,0.5567036867141724,1.7642005681991577
1610,3859,1947,PhD,Together,73059.0,0,1,2013-08-31,36,0,410,112,420,0,82,71,9,3,13,4,1,0,1095,1,1,77,8,Econômicos Jovens,9.168685913085938,14.108866691589355
1611,3570,1969,PhD,Together,42731.0,1,0,2013-10-21,64,0,159,2,51,6,2,24,4,1,5,5,3,0,244,1,1,55,10,Tradicionais Moderados,1.4436101913452148,3.527876615524292
1612,3783,1959,PhD,Married,52854.0,1,1,2014-03-24,43,0,105,0,10,0,1,0,2,1,4,5,2,0,116,2,1,65,3,Pais Experientes Consumistas,0.28668951988220215,20.119977951049805
1613,10207,1978,Graduation,Together,22775.0,1,0,2013-06-19,40,0,5,1,8,0,0,1,1,0,2,8,1,0,15,1,1,46,6,Tradicionais Moderados,0.5290509462356567,1.0332605838775635
1614,10906,1948,PhD,Together,46681.0,0,2,2013-10-08,52,0,269,15,69,15,19,38,4,6,4,5,2,0,425,2,1,76,10,Econômicos Jovens,9.031893730163574,19.85879135131836
1615,3427,1955,PhD,Married,59821.0,0,1,2013-04-12,11,0,629,0,70,0,0,35,11,2,7,8,6,0,734,1,1,69,4,Econômicos Jovens,9.539602279663086,16.12701416015625
1616,5209,1954,Graduation,Divorced,50002.0,0,1,2013-06-17,21,0,443,5,71,21,16,82,8,2,7,7,2,0,638,1,1,70,6,Econômicos Jovens,9.685449600219727,15.857999801635742
1617,10711,1945,Graduation,Married,69755.0,0,0,2013-10-02,23,0,217,77,373,111,23,93,3,6,12,1,1,0,894,0,0,79,10,Famílias Vinícolas,13.559496879577637,5.164085388183594
1618,10785,1969,Graduation,Married,44078.0,1,1,2014-06-19,17,0,24,1,10,2,0,4,2,0,3,5,2,0,41,2,1,55,6,Pais Experientes Consumistas,-1.1708632707595825,20.87156105041504
1619,2814,1976,Master,Together,30560.0,1,0,2013-06-27,6,0,9,1,5,4,5,7,1,0,3,7,1,0,31,1,1,48,6,Tradicionais Moderados,-0.3623771071434021,0.017425259575247765
1620,6866,1969,Master,Together,35924.0,1,1,2014-03-23,56,0,8,0,14,2,3,7,1,0,3,5,1,0,34,2,1,55,3,Pais Experientes Consumistas,0.4867575466632843,18.944631576538086
1621,1665,1964,PhD,Divorced,64140.0,0,2,2013-09-23,71,0,1459,0,61,0,15,215,2,5,6,5,5,1,1750,2,1,60,9,Caçadores de Descontos,-5.913497447967529,6.502505779266357
1622,6575,1981,Graduation,Together,56386.0,1,1,2012-10-27,51,0,230,48,214,13,32,75,9,1,7,9,8,0,612,2,1,43,10,Pais Experientes Consumistas,-0.9120360612869263,18.788501739501953
1623,3829,1979,Basic,Together,24594.0,1,0,2013-12-10,94,0,1,3,6,10,0,9,1,0,3,5,1,0,29,1,1,45,12,Tradicionais Moderados,2.9449052810668945,3.410907030105591
1624,3091,1981,2n Cycle,Together,75774.0,1,0,2014-05-02,27,0,340,21,134,258,14,56,7,5,8,4,1,0,823,1,1,43,5,Tradicionais Moderados,0.5749604105949402,2.9635534286499023
1625,10141,1960,Master,Divorced,39228.0,0,0,2013-05-10,1,0,7,1,6,0,3,3,0,0,3,4,1,0,20,0,0,64,5,Famílias Vinícolas,16.702014923095703,5.740079879760742
1626,5177,1974,Master,Married,58494.0,0,1,2013-12-12,56,0,298,7,68,4,0,19,6,2,6,6,2,0,396,1,1,50,12,Econômicos Jovens,10.483851432800293,14.80872917175293
1627,7005,1981,Graduation,Single,58684.0,0,0,2014-06-16,71,0,479,35,179,28,7,85,5,3,12,2,1,0,813,0,0,43,6,Famílias Vinícolas,13.734588623046875,6.022653102874756
1628,6409,1967,Graduation,Divorced,57136.0,0,0,2013-05-18,18,0,267,140,599,34,12,127,7,5,7,6,1,1,1179,0,0,57,5,Clientes Premium Exclusivos,16.126663208007812,-5.025001525878906
1629,7485,1950,PhD,Widow,56551.0,1,1,2014-05-07,48,0,67,4,32,17,2,16,2,1,4,4,3,0,138,2,1,74,5,Pais Experientes Consumistas,0.5016001462936401,19.888872146606445
1630,8079,1982,Graduation,Married,22448.0,1,0,2014-02-26,86,0,3,1,8,23,2,18,2,1,3,3,3,0,55,1,1,42,2,Tradicionais Moderados,2.904865026473999,3.4128129482269287
1631,8395,1961,Graduation,Single,82014.0,0,0,2012-08-20,48,0,980,37,265,35,163,31,3,6,12,6,1,1,1511,0,0,63,8,Clientes Premium Exclusivos,15.912810325622559,-5.486823558807373
1632,10352,1963,Graduation,Widow,34213.0,1,1,2012-09-07,2,0,50,4,28,6,3,26,3,1,2,9,3,1,117,2,1,61,9,Caçadores de Descontos,-7.206887245178223,7.90482234954834
1633,4931,1977,Graduation,Together,157146.0,0,0,2013-04-29,13,0,1,0,1725,2,1,1,0,28,0,1,0,0,1730,0,0,47,4,Famílias Vinícolas,13.287017822265625,6.009645462036133
1634,13,1947,PhD,Widow,25358.0,0,1,2013-07-22,57,0,19,0,5,0,0,8,1,0,3,6,2,0,32,1,1,77,7,Econômicos Jovens,11.281476020812988,16.161983489990234
1635,1834,1978,Master,Single,35544.0,1,0,2014-03-08,77,0,30,5,23,4,1,4,2,0,3,7,1,0,67,1,1,46,3,Tradicionais Moderados,2.775106906890869,3.5760996341705322
1636,2285,1954,Master,Together,36634.0,0,1,2013-05-28,0,0,213,9,76,4,3,30,5,2,5,7,3,0,335,1,1,70,5,Econômicos Jovens,9.545117378234863,16.740928649902344
1637,2295,1954,PhD,Married,62670.0,0,1,2014-02-02,57,0,539,30,92,80,46,38,5,3,13,3,1,0,825,1,1,70,2,Econômicos Jovens,10.129626274108887,14.147679328918457
1638,1378,1972,2n Cycle,Together,50334.0,0,1,2013-07-24,24,0,284,16,160,84,16,134,7,4,6,6,6,0,694,1,1,52,7,Econômicos Jovens,10.081282615661621,16.273181915283203
1639,2781,1981,Graduation,Single,72066.0,0,0,2014-06-23,55,0,1003,34,536,134,51,34,4,6,6,2,1,1,1792,0,0,43,6,Clientes Premium Exclusivos,16.688474655151367,-5.531582832336426
1640,1165,1958,PhD,Single,50729.0,1,1,2013-05-02,62,0,239,13,143,45,4,52,6,2,7,6,9,0,496,2,1,66,5,Pais Experientes Consumistas,-0.5436972379684448,18.984630584716797
1641,1404,1968,Graduation,Together,34916.0,2,0,2013-05-15,89,0,51,23,82,33,0,42,5,1,3,9,4,0,231,2,1,56,5,Tradicionais Moderados,-7.112430095672607,-2.190448522567749
1642,6457,1976,Graduation,Divorced,64892.0,0,1,2014-05-29,77,0,527,24,230,32,24,65,6,4,12,4,2,0,902,1,1,48,5,Econômicos Jovens,10.481801986694336,13.615242958068848
1643,2639,1966,Graduation,Single,43602.0,1,1,2014-01-10,45,0,19,5,12,10,3,19,3,1,2,6,3,0,68,2,1,58,1,Pais Experientes Consumistas,0.2489345222711563,19.37904167175293
1644,8299,1989,PhD,Single,33996.0,0,0,2013-09-11,46,0,40,2,15,8,0,6,1,1,3,4,1,0,71,0,0,35,9,Famílias Vinícolas,18.236034393310547,4.425075054168701
1645,6437,1985,2n Cycle,Single,41473.0,1,0,2013-06-19,80,0,21,8,20,15,3,9,2,0,3,7,1,0,76,1,1,39,6,Tradicionais Moderados,2.698467969894409,2.5473947525024414
1646,6912,1967,PhD,Married,63246.0,0,2,2013-08-20,60,0,593,30,91,29,22,7,6,3,12,4,1,0,772,2,1,57,8,Econômicos Jovens,8.868200302124023,20.015668869018555
1647,7327,1959,PhD,Married,36732.0,1,1,2013-12-29,71,0,21,5,3,10,1,7,1,1,4,2,3,0,47,2,1,65,12,Pais Experientes Consumistas,0.9837208390235901,19.738201141357422
1648,5299,1970,PhD,Married,69084.0,1,0,2013-11-19,43,0,1181,107,199,39,30,30,7,3,13,8,2,0,1586,1,1,54,11,Tradicionais Moderados,0.6715282201766968,3.2024755477905273
1649,4127,1967,PhD,Married,77766.0,0,1,2013-02-22,97,0,1004,59,265,115,59,27,11,10,11,6,2,1,1529,1,1,57,2,Caçadores de Descontos,-5.880186557769775,6.449128150939941
1650,8143,1985,PhD,Single,37929.0,0,0,2013-07-30,49,0,202,2,46,3,2,10,4,2,5,7,2,1,265,0,0,39,7,Clientes Premium Exclusivos,15.007307052612305,-6.234436988830566
1651,1964,1951,Graduation,Together,86610.0,0,0,2013-09-05,66,0,446,107,768,33,196,53,5,6,6,2,1,0,1603,0,0,73,9,Famílias Vinícolas,14.298718452453613,4.373870849609375
1652,3690,1986,Master,Married,80141.0,0,0,2013-01-11,20,0,1184,102,673,52,40,40,7,4,10,6,1,1,2091,0,0,38,1,Clientes Premium Exclusivos,16.77423667907715,-5.238091945648193
1653,3433,1955,2n Cycle,Married,72635.0,0,0,2013-06-03,54,0,390,22,323,104,35,107,6,8,6,3,1,0,981,0,0,69,6,Famílias Vinícolas,15.255769729614258,4.605445861816406
1654,3389,1970,Graduation,Married,69016.0,0,1,2012-11-22,61,0,726,53,363,123,107,161,8,9,13,5,4,0,1533,1,1,54,11,Econômicos Jovens,9.293863296508789,13.423741340637207
1655,4712,1991,2n Cycle,Together,20193.0,0,0,2012-11-28,18,0,8,8,22,24,11,9,1,1,4,4,1,0,82,0,0,33,11,Famílias Vinícolas,18.38369369506836,5.219586372375488
1656,1170,1975,Graduation,Married,27573.0,1,0,2013-03-25,45,0,50,15,110,39,15,15,5,1,4,8,4,0,244,1,1,49,3,Tradicionais Moderados,0.8278464078903198,2.1655666828155518
1657,6347,1979,Basic,Single,15862.0,1,0,2013-06-27,26,0,1,1,4,11,9,10,1,0,3,8,1,0,36,1,1,45,6,Tradicionais Moderados,0.38155534863471985,0.730887770652771
1658,4065,1976,PhD,Married,49544.0,1,0,2013-02-12,0,0,308,0,73,0,0,23,5,1,8,7,2,0,404,1,1,48,2,Tradicionais Moderados,0.40451663732528687,2.7401888370513916
1659,8230,1980,Graduation,Married,33228.0,1,0,2014-01-23,28,0,22,2,31,7,4,5,2,0,3,7,1,0,71,1,1,44,1,Tradicionais Moderados,0.3970142602920532,0.6702117323875427
1660,1215,1978,Graduation,Together,70440.0,0,0,2013-10-08,49,0,690,117,499,76,102,88,5,10,7,3,1,0,1572,0,0,46,10,Famílias Vinícolas,12.750057220458984,4.077373504638672
1661,5939,1971,Graduation,Together,38232.0,1,1,2014-01-17,84,0,43,5,28,7,6,33,3,1,3,5,4,0,122,2,1,53,1,Pais Experientes Consumistas,0.536514163017273,17.831571578979492
1662,2156,1955,PhD,Married,22554.0,1,1,2012-11-03,38,0,27,0,10,0,0,4,2,0,4,5,4,0,41,2,1,69,11,Pais Experientes Consumistas,0.2809174358844757,20.142333984375
1663,7788,1983,PhD,Married,23536.0,1,0,2014-06-04,53,0,6,0,3,0,0,1,0,0,3,3,1,0,10,1,1,41,6,Tradicionais Moderados,1.9531527757644653,1.5954409837722778
1664,10323,1952,Graduation,Married,49413.0,0,1,2013-10-25,88,0,205,7,41,3,2,46,4,2,5,5,2,0,304,1,1,72,10,Econômicos Jovens,12.001853942871094,15.245232582092285
1665,7947,1969,Graduation,Married,42231.0,1,1,2014-03-25,99,0,24,0,8,0,1,4,1,0,3,5,1,0,37,2,1,55,3,Pais Experientes Consumistas,0.80873042345047,17.55720329284668
1666,1891,1980,Master,Divorced,78789.0,0,0,2012-08-08,12,0,667,50,850,21,83,83,4,6,5,2,1,1,1754,0,0,44,8,Clientes Premium Exclusivos,16.424819946289062,-5.523566246032715
1667,2570,1968,Graduation,Together,56534.0,0,1,2013-07-23,35,0,691,7,61,10,0,46,10,4,7,8,4,1,815,1,1,56,7,Caçadores de Descontos,-5.5931315422058105,6.514432430267334
1668,9256,1971,Graduation,Single,58350.0,0,1,2013-01-04,5,0,493,26,206,116,80,80,8,3,12,6,4,0,1001,1,1,53,1,Econômicos Jovens,8.862199783325195,14.317310333251953
1669,295,1989,Graduation,Single,81217.0,0,0,2013-07-19,77,0,493,70,324,146,40,84,3,7,11,1,1,0,1157,0,0,35,7,Famílias Vinícolas,13.039923667907715,3.371567964553833
1670,7397,1951,Graduation,Single,49090.0,0,1,2013-07-19,45,0,494,5,82,7,0,100,7,2,9,7,3,0,688,1,1,73,7,Econômicos Jovens,10.186223030090332,15.228694915771484
1671,6349,1987,Master,Divorced,61787.0,0,0,2013-07-06,71,0,621,73,414,78,48,85,8,4,6,5,1,0,1319,0,0,37,7,Famílias Vinícolas,12.725069046020508,3.968442440032959
1672,10790,1985,PhD,Married,18169.0,1,0,2013-02-19,40,0,9,0,5,0,0,7,1,0,2,8,1,0,21,1,1,39,2,Tradicionais Moderados,1.4870599508285522,1.080665111541748
1673,10398,1981,2n Cycle,Single,24336.0,1,0,2012-08-27,82,0,1,6,2,8,2,12,1,0,2,7,1,0,31,1,1,43,8,Tradicionais Moderados,2.841740131378174,2.673215866088867
1674,2431,1990,Graduation,Married,18222.0,0,0,2012-12-31,70,0,12,4,19,12,6,14,2,0,3,8,1,0,67,0,0,34,12,Famílias Vinícolas,17.70215606689453,4.68457555770874
1675,550,1952,Graduation,Divorced,62335.0,0,1,2013-05-23,87,0,243,131,217,85,6,26,3,3,13,2,2,0,708,1,1,72,5,Econômicos Jovens,9.961851119995117,13.651410102844238
1676,1890,1971,2n Cycle,Together,42033.0,1,1,2012-09-19,95,0,11,1,4,2,0,7,1,0,2,7,1,0,25,2,1,53,9,Pais Experientes Consumistas,0.8052611351013184,17.5545711517334
1677,10742,1983,PhD,Married,86580.0,0,0,2013-02-27,72,0,532,21,127,26,20,20,4,2,5,1,0,0,746,0,0,41,2,Famílias Vinícolas,17.414827346801758,5.153695583343506
1678,10356,1957,PhD,Divorced,41437.0,1,1,2012-09-22,5,0,29,0,2,0,0,1,1,0,3,7,1,0,32,2,1,67,9,Pais Experientes Consumistas,-0.3714587092399597,21.02067756652832
1679,4676,1951,Master,Widow,73705.0,0,2,2014-03-05,86,0,612,91,520,258,107,107,9,6,8,5,2,0,1695,2,1,73,3,Econômicos Jovens,9.287599563598633,13.354458808898926
1680,8852,1976,Graduation,Married,61064.0,0,1,2012-08-31,80,0,387,126,342,0,45,180,8,4,11,6,5,0,1080,1,1,48,8,Econômicos Jovens,10.029757499694824,13.381382942199707
1681,3565,1955,Master,Married,38452.0,1,1,2014-03-30,62,0,56,0,14,0,0,2,3,0,3,7,3,0,72,2,1,69,3,Pais Experientes Consumistas,0.7072484493255615,19.902999877929688
1682,5294,1989,Graduation,Single,18358.0,1,0,2013-11-20,49,0,6,8,19,16,4,4,3,0,4,7,3,0,57,1,1,35,11,Tradicionais Moderados,1.8011324405670166,1.295802116394043
1683,1958,1973,PhD,Together,55012.0,0,1,2014-03-21,85,0,582,0,65,0,0,13,8,2,9,5,6,0,660,1,1,51,3,Econômicos Jovens,10.8526029586792,14.216873168945312
1684,7349,1973,Basic,Together,9722.0,1,0,2012-10-02,7,0,6,17,16,6,16,42,3,1,3,8,4,1,103,1,1,51,10,Caçadores de Descontos,-3.9614899158477783,11.3945894241333
1685,8799,1984,PhD,Married,38175.0,1,0,2013-09-23,6,0,70,6,69,2,3,3,3,1,4,7,3,0,153,1,1,40,9,Tradicionais Moderados,0.5804671049118042,-0.05208894982933998
1686,1351,1956,Master,Together,58656.0,0,1,2012-09-20,25,0,962,12,194,16,24,12,7,8,13,6,4,0,1220,1,1,68,9,Econômicos Jovens,10.545259475708008,12.769981384277344
1687,1045,1965,Graduation,Together,52117.0,0,1,2012-08-16,55,0,112,10,107,30,0,20,5,2,4,7,2,0,279,1,1,59,8,Econômicos Jovens,11.552080154418945,16.504180908203125
1688,7732,1978,Graduation,Married,64813.0,1,0,2014-01-02,81,0,293,0,124,179,97,52,7,2,10,5,1,0,745,1,1,46,1,Tradicionais Moderados,1.0076065063476562,3.038963794708252
1689,8070,1973,PhD,Married,54222.0,0,1,2014-03-01,98,0,199,12,31,3,12,7,3,3,5,3,1,0,264,1,1,51,3,Econômicos Jovens,12.433122634887695,15.983186721801758
1690,477,1986,Graduation,Married,83512.0,0,0,2014-06-17,31,0,1060,61,835,80,20,101,4,7,10,1,1,1,2157,0,0,38,6,Clientes Premium Exclusivos,16.7359676361084,-5.296980381011963
1691,7832,1959,Master,Married,77520.0,0,1,2013-08-28,30,0,940,44,396,0,88,58,8,7,7,4,1,1,1526,1,1,65,8,Caçadores de Descontos,-5.731351852416992,6.4757280349731445
1692,2202,1978,Graduation,Together,41154.0,0,1,2013-04-09,98,0,44,2,11,2,3,7,1,0,4,5,1,0,69,1,1,46,4,Econômicos Jovens,12.470430374145508,15.990901947021484
1693,7396,1966,Graduation,Married,80398.0,0,0,2012-11-10,92,0,342,51,936,207,35,26,5,8,12,3,1,0,1597,0,0,58,11,Famílias Vinícolas,14.299168586730957,4.772805213928223
1694,4055,1992,Basic,Single,18746.0,1,0,2014-05-29,41,0,2,10,11,12,9,20,3,0,3,6,2,0,64,1,1,32,5,Tradicionais Moderados,1.724440574645996,1.2436264753341675
1695,10340,1984,Graduation,Together,35196.0,1,0,2012-11-13,68,0,75,12,141,43,39,187,6,1,5,8,6,0,497,1,1,40,11,Tradicionais Moderados,1.3152093887329102,2.8420321941375732
1696,10091,1956,Graduation,Single,60230.0,0,1,2013-05-20,78,0,520,20,367,39,81,40,6,3,6,5,2,0,1067,1,1,68,5,Econômicos Jovens,9.87522029876709,13.937762260437012
1697,7629,1977,Graduation,Married,22108.0,1,1,2014-05-08,46,0,5,3,9,6,2,6,2,0,3,7,2,0,31,2,1,47,5,Pais Experientes Consumistas,-1.4310237169265747,20.165739059448242
1698,10640,1974,Graduation,Together,44392.0,1,1,2013-09-05,71,0,87,5,71,7,12,29,4,1,4,7,5,0,211,2,1,50,9,Pais Experientes Consumistas,-0.3022525906562805,18.426437377929688
1699,3498,1976,PhD,Married,55424.0,0,1,2012-11-25,6,0,462,61,184,10,53,107,7,5,9,6,4,1,877,1,1,48,11,Caçadores de Descontos,-5.21942663192749,6.482182025909424
1700,6742,1979,Graduation,Married,17688.0,1,0,2013-01-13,82,1,2,2,1,3,1,2,1,0,2,8,1,0,11,1,1,45,1,Caçadores de Descontos,2.447338342666626,10.615686416625977
1701,1172,1983,PhD,Married,92491.0,0,0,2013-05-01,71,0,979,44,935,29,25,22,7,5,12,3,1,1,2034,0,0,41,5,Clientes Premium Exclusivos,16.67245101928711,-5.300159931182861
1702,569,1991,Graduation,Single,90273.0,0,0,2013-12-14,32,0,704,129,853,120,74,111,5,6,7,2,1,1,1991,0,0,33,12,Clientes Premium Exclusivos,16.724475860595703,-4.77974271774292
1703,4686,1962,PhD,Widow,82571.0,0,0,2014-04-02,28,0,861,31,558,62,95,79,6,5,13,2,0,0,1686,0,0,62,4,Famílias Vinícolas,13.41176986694336,5.193108081817627
1704,1381,1982,PhD,Single,38513.0,1,0,2014-01-28,20,0,172,3,115,16,0,18,6,1,5,8,5,1,324,1,1,42,1,Caçadores de Descontos,-4.097954273223877,11.15881061553955
1705,2634,1979,Master,Single,16653.0,1,0,2014-04-18,10,0,5,7,31,15,4,7,2,1,3,6,3,1,69,1,1,45,4,Caçadores de Descontos,-4.044867038726807,11.16036605834961
1706,10905,1955,Graduation,Together,42586.0,1,1,2012-10-29,7,0,194,2,56,0,0,0,4,1,6,8,5,1,252,2,1,69,10,Caçadores de Descontos,-6.908099174499512,7.462166786193848
1707,1744,1965,Basic,Single,23529.0,0,1,2013-01-07,67,0,9,7,13,3,2,20,1,1,2,6,1,0,54,1,1,59,1,Econômicos Jovens,11.74862289428711,16.33779525756836
1708,1000,1961,Master,Together,74881.0,1,1,2013-03-08,48,0,505,72,270,36,27,54,9,2,12,5,4,0,964,2,1,63,3,Pais Experientes Consumistas,-0.9990141987800598,18.438283920288086
1709,3828,1951,Graduation,Married,71107.0,0,1,2013-02-17,61,0,533,10,217,198,174,195,7,6,13,4,2,0,1327,1,1,73,2,Econômicos Jovens,9.213475227355957,13.745584487915039
1710,8605,1964,PhD,Together,46910.0,1,1,2014-03-23,36,0,48,0,14,0,0,6,2,0,3,6,2,0,68,2,1,60,3,Pais Experientes Consumistas,0.07432519644498825,20.3641414642334
1711,10304,1959,Graduation,Married,18690.0,0,0,2012-12-28,77,0,6,1,7,23,4,19,1,1,2,8,1,0,60,0,0,65,12,Famílias Vinícolas,17.081192016601562,6.524544715881348
1712,4351,1955,Graduation,Divorced,37244.0,1,1,2013-04-27,90,0,18,2,10,0,0,25,1,1,2,7,1,0,55,2,1,69,4,Pais Experientes Consumistas,1.5128977298736572,19.834333419799805
1713,10129,1966,Graduation,Together,82427.0,0,0,2014-03-12,35,0,482,147,509,104,107,107,3,5,12,1,1,0,1456,0,0,58,3,Famílias Vinícolas,12.79936695098877,4.455680847167969
1714,2499,1958,2n Cycle,Single,75342.0,0,1,2013-05-06,38,0,204,97,97,21,118,26,5,2,10,4,1,0,563,1,1,66,5,Econômicos Jovens,9.28784465789795,14.38680362701416
1715,10092,1954,Graduation,Divorced,70044.0,0,1,2013-02-18,46,0,1073,0,250,153,14,14,7,10,5,5,4,0,1504,1,1,70,2,Econômicos Jovens,9.86674690246582,13.776554107666016
1716,7500,1967,Graduation,Single,79146.0,1,1,2014-04-24,33,0,245,16,223,21,43,16,8,1,8,6,2,0,564,2,1,57,4,Pais Experientes Consumistas,-0.8632628917694092,19.502670288085938
1717,5796,1963,Graduation,Married,77437.0,0,0,2013-11-26,70,0,560,21,442,29,44,29,4,5,13,1,1,0,1125,0,0,61,11,Famílias Vinícolas,14.567153930664062,5.012073516845703
1718,10556,1959,Graduation,Married,54984.0,0,1,2014-05-24,51,0,173,13,131,32,3,6,6,1,6,7,4,0,358,1,1,65,5,Econômicos Jovens,10.647871017456055,15.732142448425293
1719,1064,1971,PhD,Married,42403.0,1,0,2013-12-11,18,0,22,1,11,0,5,3,1,0,3,8,1,0,42,1,1,53,12,Tradicionais Moderados,-0.6895318627357483,0.4499000310897827
1720,48,1964,Graduation,Together,55761.0,0,1,2014-04-24,97,0,136,1,12,0,3,32,4,1,3,6,2,0,184,1,1,60,4,Econômicos Jovens,12.207351684570312,15.81832218170166
1721,7610,1983,Graduation,Together,37292.0,1,0,2013-04-18,32,0,275,0,86,10,23,66,6,3,5,8,5,0,460,1,1,41,4,Tradicionais Moderados,0.9439976811408997,2.5816543102264404
1722,263,1945,PhD,Single,45576.0,0,0,2014-05-28,9,0,56,19,29,2,14,25,3,1,3,8,1,1,145,0,0,79,5,Clientes Premium Exclusivos,15.012996673583984,-6.231066703796387
1723,10814,1947,Graduation,Together,70321.0,0,0,2013-01-16,6,0,303,23,751,82,26,191,6,5,13,4,1,1,1376,0,0,77,1,Clientes Premium Exclusivos,15.824618339538574,-5.344444274902344
1724,9710,1969,PhD,Divorced,58086.0,0,1,2013-01-20,80,0,708,7,62,0,0,15,11,3,7,8,2,0,792,1,1,55,1,Econômicos Jovens,10.767659187316895,14.647168159484863
1725,9292,1952,Graduation,Married,81795.0,0,0,2012-10-26,74,0,324,132,693,27,118,88,4,11,7,2,1,0,1382,0,0,72,10,Famílias Vinícolas,14.193724632263184,4.363912105560303
1726,10250,1947,Basic,Together,28389.0,0,0,2012-11-20,49,0,1,5,3,7,4,8,1,0,2,7,1,0,28,0,0,77,11,Famílias Vinícolas,16.604637145996094,5.87358283996582
1727,7881,1946,Master,Married,66835.0,0,0,2013-09-28,21,0,620,26,195,34,17,141,6,4,13,2,1,0,1033,0,0,78,9,Famílias Vinícolas,13.812103271484375,5.062777042388916
1728,5847,1969,Graduation,Divorced,69901.0,0,1,2013-05-29,95,0,312,21,206,102,92,149,7,3,10,5,3,0,882,1,1,55,5,Econômicos Jovens,9.320856094360352,13.201181411743164
1729,737,1949,PhD,Married,80360.0,0,0,2013-03-03,56,0,1493,86,454,112,43,43,4,4,5,2,2,0,2231,0,0,75,3,Famílias Vinícolas,14.732671737670898,5.42477560043335
1730,3571,1961,PhD,Together,63342.0,0,1,2012-10-16,48,0,918,21,118,13,10,21,8,3,5,6,3,1,1101,1,1,63,10,Caçadores de Descontos,-5.688492298126221,6.472630977630615
1731,7807,1974,Graduation,Married,44989.0,0,1,2012-09-12,26,0,98,0,106,49,10,106,5,1,5,6,5,0,369,1,1,50,9,Econômicos Jovens,10.098666191101074,16.26934051513672
1732,3878,1980,2n Cycle,Single,31859.0,1,0,2014-02-27,3,0,3,4,7,15,8,11,1,0,3,7,1,0,48,1,1,44,2,Tradicionais Moderados,-0.25057554244995117,0.01418946124613285
1733,5092,1949,PhD,Widow,51569.0,0,1,2013-02-12,39,0,380,0,47,6,0,34,7,1,7,8,4,1,467,1,1,75,2,Caçadores de Descontos,-5.2613606452941895,6.416381359100342
1734,2154,1971,Graduation,Widow,30372.0,1,1,2012-12-25,33,0,15,0,12,7,3,7,2,0,3,7,3,0,44,2,1,53,12,Pais Experientes Consumistas,-1.1388334035873413,20.378679275512695
1735,5394,1979,Basic,Single,16014.0,1,1,2013-03-17,42,0,3,9,4,7,8,7,1,1,4,3,4,0,38,2,1,45,3,Pais Experientes Consumistas,-1.4023302793502808,20.038341522216797
1736,3798,1968,Graduation,Married,41120.0,1,1,2013-11-06,80,0,24,2,23,0,8,24,2,1,3,6,3,0,81,2,1,56,11,Pais Experientes Consumistas,0.5819739699363708,17.8712158203125
1737,3524,1971,Master,Single,39763.0,1,0,2013-08-04,9,0,80,1,60,4,6,16,5,1,2,9,2,1,167,1,1,53,8,Caçadores de Descontos,-3.934682846069336,11.436810493469238
1738,5247,1955,PhD,Married,38725.0,1,1,2014-05-10,52,0,31,0,6,2,1,5,1,0,4,4,2,0,45,2,1,69,5,Pais Experientes Consumistas,0.4805860221385956,19.94545555114746
1739,5883,1972,Graduation,Married,77981.0,1,0,2013-05-26,78,0,138,120,204,16,126,60,7,4,7,5,3,0,664,1,1,52,5,Tradicionais Moderados,1.2261865139007568,2.8693432807922363
1740,2118,1964,2n Cycle,Married,62905.0,0,1,2013-09-10,68,0,166,75,96,119,107,59,7,2,8,4,3,0,622,1,1,60,9,Econômicos Jovens,9.74251651763916,13.98758602142334
1741,8812,1979,2n Cycle,Divorced,13533.0,1,0,2013-03-10,45,0,12,3,8,8,0,17,2,0,3,7,2,0,48,1,1,45,3,Tradicionais Moderados,0.8313915729522705,1.7878249883651733
1742,6616,1975,Graduation,Together,59481.0,0,1,2013-10-23,47,0,178,3,85,71,66,58,3,3,8,2,2,0,461,1,1,49,10,Econômicos Jovens,9.845932960510254,14.577767372131348
